tv_series,tv_seriesLabel,start_date,end_date,award,awardLabel,award_year,award_type
http://www.wikidata.org/entity/Q189068,Детектив Монк,,2009-12-04T00:00:00Z,http://www.wikidata.org/entity/Q989442,Премия «Эмми» за лучшую мужскую роль в комедийном телесериале,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1551002,Детектив Нэш Бриджес,,2001-05-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q733960,Детектив Раш,,2010-05-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q753466,Детектив Рейнс,,2007-04-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q123560229,Детектив Форст,,,,,,
http://www.wikidata.org/entity/Q126415900,Детектив Холе,,,,,,
http://www.wikidata.org/entity/Q471350,Детективное агентство «Лунный свет»,,1989-05-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q115692768,Детективный синдром,,,,,,
http://www.wikidata.org/entity/Q31354264,Детективы,,,,,,
http://www.wikidata.org/entity/Q4159312,Детективы,,2019-12-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111733643,Детективы из Челси,,,,,,
http://www.wikidata.org/entity/Q323276,Детективы из табакерки,,,,,,
http://www.wikidata.org/entity/Q117210102,Детективы с того света,,2024-04-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4159330,Дети Арбата (телесериал),,,,,,
http://www.wikidata.org/entity/Q1213861,Дети из Буллербю,,1962-12-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q131358971,Дети перемен,,,,,,
http://www.wikidata.org/entity/Q814630,Дети с улицы Деграсси,,1986-01-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28803174,Дети севера,,,,,,
http://www.wikidata.org/entity/Q4159373,Детка,,2012-03-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q55012539,Детки в порядке,,2019-05-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1201528,Детройт 1-8-7,,2011-03-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q30014613,Детство Шелдона,,2024-05-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4159555,Деффчонки,,,,,,
http://www.wikidata.org/entity/Q20708876,Джаз - Это Я,,,,,,
http://www.wikidata.org/entity/Q214016,"Джамп-стрит, 21",,1991-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q106982616,Джанго,,,,,,
http://www.wikidata.org/entity/Q19572275,Джанина,,1962-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q6026940,Джей и молчаливый Боб уделывают Деграсси,,,,,,
http://www.wikidata.org/entity/Q1678815,Джейк 2.0,,2003-12-17T00:00:00Z,,,,
http://www.wikidata.org/entity/Q104872539,"Джеймс Мэй: О, Повар!",,,,,,
http://www.wikidata.org/entity/Q3155724,Джейн Велез-Митчелл,,2014-10-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16850965,Джейн Холл,,,,,,
http://www.wikidata.org/entity/Q1506823,Джейсон Кинг,,1972-04-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q27062250,Джек Райан,,2023-07-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q6115446,Джек Тейлор,,,,,,
http://www.wikidata.org/entity/Q1676963,Джек и Бобби,,2005-05-11T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4160088,Джек-пот для Золушки,,,,,,
http://www.wikidata.org/entity/Q932874,Джек-потрошитель,,1988-10-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q6116072,Джеканори,,1996-03-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1686621,Джекилл,,2007-07-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q21294951,Джекилл и Хайд,,2015-12-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2395707,Джем и Иерусалим,,2009-08-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q39073393,Джентльмен Джек,,2022-05-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q118647414,Джентльмен в Москве,,,,,,
http://www.wikidata.org/entity/Q115860329,Джентльмены,,,,,,
http://www.wikidata.org/entity/Q1315058,Джесси,,2000-05-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q659653,Джесси,,2015-10-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18605540,Джессика Джонс,,2019-06-14T00:00:00Z,http://www.wikidata.org/entity/Q430910,премия «Хьюго» за лучшую постановку (малая форма),2016-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3177780,Джет Грув,,2009-03-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q55615043,Джетт,,2019-08-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28401582,Джефф и инопланетяне,,2017-03-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q153227,Джефферсоны,,1985-06-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1462368,Дживс и Вустер,,1993-06-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1315167,Джимми Киммел в прямом эфире,,,,,,
http://www.wikidata.org/entity/Q16960745,Джимойн,,,,,,
http://www.wikidata.org/entity/Q746816,Джинн в доме,,2010-12-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q54959191,"Джинн, несущий тьму",,,,,,
http://www.wikidata.org/entity/Q85763545,Джинни и Джорджия,,,,,,
http://www.wikidata.org/entity/Q2025445,Джо,,2013-03-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2698481,Джо 90,,1969-04-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q112913297,Джо Пикетт,,,,,,
http://www.wikidata.org/entity/Q3808654,Джо Форрестер,,1976-05-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q967812,Джон Доу,,2003-04-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q122240721,Джон Уэйн Гейси: Замаскированный дьявол,,2021-03-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q282518,Джонатан Крик,,2016-12-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16995459,Джонатан Стрендж и мистер Норрелл,,2015-06-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q586680,Джордж Вашингтон,,,,,,
http://www.wikidata.org/entity/Q3029886,Джордж Лопес,,2007-05-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q110800138,Джордж и Тэмми,,2023-01-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q319817,Джоуи,,2006-08-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q29877341,Джуда,,2020-10-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q104901701,Джулия (сериал),,,,,,
http://www.wikidata.org/entity/Q97315610,Джульбарс,,2020-05-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q21638842,Джуна,,,,,,
http://www.wikidata.org/entity/Q54959006,Диаблеро: Охотник на демонов,,2020-01-31T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1208153,Диагноз: убийство,,2001-05-11T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4161225,Диверсант,,,,,,
http://www.wikidata.org/entity/Q93632069,Диверсант 3: Крым,,2020-05-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111395843,Диверсант 4: Идеальный Штром,,,,,,
http://www.wikidata.org/entity/Q4161222,Диверсант. Конец войны,,2007-11-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q65037315,Дивный новый мир,,2020-07-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q23680123,Диета из Санта-Клариты,,2019-03-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q53868082,Диетлэнд,,2018-07-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q52673504,Дизель-шоу,,,,,,
http://www.wikidata.org/entity/Q1156921,Дикари,,2006-02-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q64148075,Дикарки,,2022-05-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q51371438,Дикая Германия,,,,,,
http://www.wikidata.org/entity/Q113291471,Дикая Земля,,2023-03-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q708018,Дикая Роза,,1988-04-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q105236926,Дикая республика,,2021-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3824162,"Дикие коты, или Команда отчаянных трапперов",,1995-01-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q135035167,Дикие создания,,,,,,
http://www.wikidata.org/entity/Q2025197,Дикий,,,,,,
http://www.wikidata.org/entity/Q542615,Дикий Ангел,,1999-12-17T00:00:00Z,,,,
http://www.wikidata.org/entity/Q8000592,Дикий Китай,,2008-06-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16490752,Дикий ангел,,,,,,
http://www.wikidata.org/entity/Q24605,Дикий мир будущего,,2002-06-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q599738,Дикий огонь,,2008-05-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28443718,Дикий цветок,,2018-02-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1278637,"Дикий, дикий запад",,1969-04-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q55609543,Дикинсон,,2021-12-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16385485,Диккенсиана,,2016-02-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1042321,Дикое сердце,,1994-02-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q8321947,Дикте Свендсен,,2016-10-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q584025,Династия,,1989-05-11T00:00:00Z,,,,
http://www.wikidata.org/entity/Q29982557,Династия,,2022-09-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q738660,Династия 2: Семья Колби,,1987-03-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q999148,Династия Цинь,,,,,,
http://www.wikidata.org/entity/Q1211977,Динозавры,,1994-07-20T00:00:00Z,http://www.wikidata.org/entity/Q135498,Генезис,,
http://www.wikidata.org/entity/Q2729978,Динотопия: Новые приключения,,2002-12-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q117425241,Дипломат (сериал),,,,,,
http://www.wikidata.org/entity/Q3029691,Дирк Джентли,,2012-03-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q385432,Дисней-клуб,,,,,,
http://www.wikidata.org/entity/Q30608085,Для людей,,2019-05-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5467117,Для людей,,2003-02-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q491683,Для тебя во всём цвету,,2012-10-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q116033324,Дневная доза солнечного света,,2023-11-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16498766,Дневник Диппера к неизведанному,,2014-01-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18406815,Дневник Луизы Ложкиной,,,,,,
http://www.wikidata.org/entity/Q48814820,Дневник Элен,,2018-06-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19798700,Дневник геймера,,2017-01-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q553027,Дневник доктора,,2011-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q23900019,Дневник доктора Зайцевой,,2013-02-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q67227463,Дневник психопата,,2020-01-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4163090,Дневник убийцы,,2003-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2476709,Дневники Красной туфельки,,1997-06-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q549441,Дневники Кэрри,,2014-01-31T00:00:00Z,,,,
http://www.wikidata.org/entity/Q7747920,Дневники Лиззи Беннет,,2013-03-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28537,Дневники вампира,,2017-03-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q12407932,Дневники летних каникул,,2015-10-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q123984516,Дневники фей,,,,,,
http://www.wikidata.org/entity/Q3230894,Дни в Долине Смерти,,1970-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q7729248,Дни и ночи Молли Додд,,1991-05-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q185059,Дни нашей жизни,,,,,,
http://www.wikidata.org/entity/Q81961861,До рассвета,,,,,,
http://www.wikidata.org/entity/Q1138559,До смерти красива,,2014-06-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1066201,Добиться или сломаться,,2012-05-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q30335821,Доблесть,,2018-01-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q106946459,Добрая Сэм (телесериал),,2022-05-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q16994316,Добрая ведьма,,2021-07-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q17174883,Добро пожаловать в Ронкс!,,2017-06-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q65062506,Добро пожаловать в жизнь,,2019-09-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q110542814,Добро пожаловать на Землю,,,,,,
http://www.wikidata.org/entity/Q84262198,"Доброе утро, Вероника!",,2024-02-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q639023,"Доброе утро, мисс Блисс",,1989-03-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1248045,Добрые времена,,1979-08-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q108556185,Доверенное,,,,,,
http://www.wikidata.org/entity/Q30133291,Догоняшки,,2018-01-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q48855569,Дождь,,2020-08-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111582387,Доисторическая планета,,2023-05-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q7239945,Доисторические хищники,,2007-11-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q431555,Доисторический парк,,2006-08-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q54959011,Доказанная невиновность,,2019-05-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2881880,Доктор Джи: Медицинское расследование,,2012-02-11T00:00:00Z,,,,
http://www.wikidata.org/entity/Q105123210,Доктор Дуги Камеалоха,,2023-03-31T00:00:00Z,,,,
http://www.wikidata.org/entity/Q573376,Доктор Живаго,,2002-12-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4164290,Доктор Живаго,,,,,,
http://www.wikidata.org/entity/Q19913874,Доктор Кен,,2017-03-31T00:00:00Z,,,,
http://www.wikidata.org/entity/Q65195730,Доктор Ковальчук,,,,,,
http://www.wikidata.org/entity/Q34316,Доктор Кто,,,http://www.wikidata.org/entity/Q430910,премия «Хьюго» за лучшую постановку (малая форма),2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q34316,Доктор Кто,,,http://www.wikidata.org/entity/Q2925698,British Academy Television Awards за лучший драматический сериал,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q34316,Доктор Кто,,,http://www.wikidata.org/entity/Q430910,премия «Хьюго» за лучшую постановку (малая форма),2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q34316,Доктор Кто,,,http://www.wikidata.org/entity/Q838121,премия Пибоди,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q34316,Доктор Кто,,,http://www.wikidata.org/entity/Q430910,премия «Хьюго» за лучшую постановку (малая форма),2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q34316,Доктор Кто,,,http://www.wikidata.org/entity/Q1291196,Премия «Сатурн» за лучшую телепостановку,1996-01-01T00:00:00Z,
