tv_series,tv_seriesLabel,start_year,end_year,awardLabel,subjectLabel
http://www.wikidata.org/entity/Q1071501,Жизнь на Марсе,2006,2007,International Emmy Award for best drama series,
http://www.wikidata.org/entity/Q1055728,Закон и порядок: Преступное намерение,2001,2011,премия «Спутник» за лучшую мужскую роль в драматическом телесериале,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q1044635,Моя жена меня приворожила,1964,1972,Премия «Эмми» за лучший комедийный сериал,
http://www.wikidata.org/entity/Q1071501,Жизнь на Марсе,2006,2007,British Academy Television Awards за лучший драматический сериал,
http://www.wikidata.org/entity/Q1071501,Жизнь на Марсе,2006,2007,премия BAFTA лучшему актёру,
http://www.wikidata.org/entity/Q1044635,Моя жена меня приворожила,1964,1972,Golden Globe for an Actress in a Television Series,
http://www.wikidata.org/entity/Q1055728,Закон и порядок: Преступное намерение,2001,2011,NAACP Image Award лучшему актёру драматического сериала,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Премия «Золотой глобус» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Премия «Эмми» за лучшую женскую роль второго плана в драматическом телесериале,
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Премия «Эмми» за лучшую мужскую роль второго плана в драматическом телесериале,
http://www.wikidata.org/entity/Q1048363,Нас пятеро,1994,2000,Премия «Золотой глобус» за лучший телевизионный сериал — драма,
http://www.wikidata.org/entity/Q1071501,Жизнь на Марсе,2006,2007,Премия Гильдии сценаристов США за лучший сценарий в новом телесериале,
http://www.wikidata.org/entity/Q1048363,Нас пятеро,1994,2000,Teen Choice Award for Choice Drama Series,
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,1990,1996,Премия «Эмми» в категории «Лучший приглашённый актёр в драматическом телесериале»,
http://www.wikidata.org/entity/Q1048363,Нас пятеро,1994,2000,Kids' Choice Award for Favorite TV Actress,
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,1990,1996,Премия «Эмми» в категории «Лучшая приглашённая актриса в драматическом телесериале»,
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Премия «Эмми» в категории «Лучший приглашённый актёр в драматическом телесериале»,
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Премия «Эмми» в категории «Лучшая приглашённая актриса в драматическом телесериале»,
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Прайм-тайм премия «Эмми» за лучший сценарий драматического телесериала,
http://www.wikidata.org/entity/Q1064503,Skins (США),2011,2011,Gemini Award for Best Dramatic Series,
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,1990,1996,Gemini Award for Best Dramatic Series,
http://www.wikidata.org/entity/Q1062804,Chappelle's Show,2003,2006,"Прайм-таймовая премия «Эмми» за лучший сценарий для варьете, музыкального или комедийного сериала",
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,1982,1988,Премия Гильдии режиссёров Америки за лучшую режиссуру — Драматический телесериал,
